Order ID,Order Date,Customer ID,Customer Name,Region,State,Category,Sub-Category,Sales,Profit,Quantity,Discount,Payment Method
100227,2025-07-30,CUST8052,Customer 434,North,Karnataka,Electronics,Laptop,49188.61,15668.49,6,0.15,Cash
100228,2025-04-01,CUST9199,Customer 618,East,Karnataka,Electronics,Mobile,19018.92,5059.65,10,0.15,Net Banking
100229,2025-03-01,CUST6707,Customer 1278,East,Kerala,Electronics,Monitor,46067.1,5129.05,3,0.0,Card
100230,2024-12-22,CUST6225,Customer 276,East,Karnataka,Office Supplies,Folder,24070.05,6076.2,8,0.15,UPI
100231,2025-10-25,CUST9454,Customer 715,South,Tamil Nadu,Electronics,Monitor,5913.45,1913.47,4,0.05,Net Banking
100232,2025-02-18,CUST7481,Customer 120,South,Kerala,Furniture,Table,31673.14,7773.52,7,0.05,Net Banking
100233,2025-12-22,CUST2667,Customer 2200,South,Tamil Nadu,Furniture,Chair,11132.41,2984.91,2,0.1,Cash
100234,2024-04-26,CUST7367,Customer 2504,West,Delhi,Electronics,Printer,13486.49,2697.07,6,0.15,UPI
100235,2025-04-13,CUST2388,Customer 2753,South,Tamil Nadu,Furniture,Sofa,31059.45,9722.98,10,0.1,UPI
100236,2024-04-29,CUST3258,Customer 2355,West,Kerala,Electronics,Monitor,9560.7,2011.79,7,0.05,Card
100237,2025-07-22,CUST8389,Customer 2538,North,Tamil Nadu,Furniture,Table,8759.84,901.21,6,0.1,UPI
100238,2024-07-18,CUST7703,Customer 2805,West,Kerala,Furniture,Table,40853.19,7617.82,8,0.2,Net Banking
100239,2024-03-25,CUST4683,Customer 2203,East,Maharashtra,Furniture,Table,28487.19,4311.94,5,0.05,Net Banking
100240,2025-07-16,CUST7010,Customer 2221,North,Gujarat,Office Supplies,Folder,25784.9,2084.34,9,0.2,Net Banking
100241,2025-03-11,CUST8368,Customer 1077,East,Karnataka,Office Supplies,Pen,5569.61,851.49,1,0.05,Net Banking
100242,2024-08-02,CUST8015,Customer 680,South,Maharashtra,Electronics,Mobile,40629.78,9591.31,10,0.2,Card
100243,2025-06-29,CUST5740,Customer 2346,East,Delhi,Electronics,Monitor,14413.71,1375.96,5,0.2,UPI
100244,2024-03-01,CUST5090,Customer 600,East,Maharashtra,Electronics,Printer,49628.07,12996.86,3,0.05,Net Banking
100245,2025-08-14,CUST2525,Customer 1651,East,Gujarat,Furniture,Table,31803.9,5050.35,2,0.15,Cash
100246,2024-12-01,CUST6869,Customer 260,West,Maharashtra,Furniture,Desk,29306.8,8128.29,8,0.0,Net Banking
100247,2024-10-01,CUST3139,Customer 2319,West,Tamil Nadu,Electronics,Printer,16481.82,2574.36,10,0.1,UPI
100248,2025-10-03,CUST8230,Customer 1870,North,Kerala,Electronics,Laptop,39302.54,2432.67,3,0.15,Card
100249,2025-10-27,CUST5102,Customer 338,East,Gujarat,Office Supplies,Pen,15442.34,1392.93,6,0.1,Card
100250,2025-10-02,CUST2559,Customer 5,South,Kerala,Electronics,Printer,15622.71,2943.2,2,0.05,UPI
100251,2025-06-15,CUST2975,Customer 1730,South,Kerala,Electronics,Mobile,34159.14,2807.09,6,0.0,UPI
100252,2024-04-01,CUST5902,Customer 562,West,Maharashtra,Electronics,Printer,36672.79,3955.69,6,0.0,Card
100253,2025-09-16,CUST3480,Customer 1687,West,Maharashtra,Electronics,Laptop,32676.0,4977.23,4,0.15,UPI
100254,2024-05-06,CUST6152,Customer 573,South,Tamil Nadu,Electronics,Mobile,29683.91,4524.26,7,0.15,UPI
100255,2025-12-08,CUST9348,Customer 773,West,Tamil Nadu,Electronics,Monitor,1827.81,220.2,10,0.1,UPI
100256,2025-01-30,CUST9655,Customer 50,East,Tamil Nadu,Electronics,Printer,6080.81,1397.26,2,0.15,Card
100257,2025-01-09,CUST1273,Customer 2406,North,Karnataka,Furniture,Desk,27544.63,7669.42,2,0.05,Cash
100258,2024-03-02,CUST7806,Customer 1735,West,Karnataka,Electronics,Laptop,47459.66,9220.69,9,0.15,Card
100259,2024-11-13,CUST9788,Customer 1339,West,Delhi,Furniture,Chair,4411.57,1480.37,3,0.05,UPI
100260,2024-09-01,CUST8428,Customer 2508,North,Tamil Nadu,Furniture,Desk,3366.34,1109.71,2,0.0,Card
100261,2025-12-25,CUST9568,Customer 2119,East,Maharashtra,Electronics,Laptop,7291.98,905.92,6,0.0,Cash
100262,2024-04-30,CUST5456,Customer 2146,North,Tamil Nadu,Electronics,Monitor,38685.8,6594.11,7,0.0,UPI
100263,2025-06-07,CUST7024,Customer 645,East,Karnataka,Furniture,Desk,18326.13,5305.91,3,0.15,UPI
100264,2024-02-15,CUST6963,Customer 1569,South,Maharashtra,Electronics,Laptop,43005.11,6279.99,8,0.0,UPI
100265,2024-08-17,CUST5444,Customer 320,East,Karnataka,Office Supplies,Folder,16429.2,5007.3,6,0.15,UPI
100266,2025-06-12,CUST5625,Customer 1273,East,Karnataka,Electronics,Mobile,49079.99,3735.48,8,0.15,Net Banking
100267,2024-07-24,CUST8600,Customer 1509,West,Maharashtra,Electronics,Monitor,14933.96,3952.8,4,0.1,Card
100268,2025-02-23,CUST6488,Customer 6,West,Gujarat,Electronics,Laptop,1683.56,241.65,1,0.2,Cash
100269,2025-06-26,CUST3332,Customer 2915,East,Karnataka,Electronics,Mobile,49164.23,9358.3,1,0.15,UPI
100270,2025-12-18,CUST2565,Customer 2071,South,Gujarat,Electronics,Printer,44831.11,14374.19,2,0.15,Net Banking
100271,2025-03-21,CUST6161,Customer 1610,East,Tamil Nadu,Electronics,Laptop,33290.97,4541.83,5,0.05,Net Banking
100272,2024-03-17,CUST2785,Customer 637,North,Maharashtra,Furniture,Table,47205.96,13363.2,10,0.05,Net Banking
100273,2025-02-20,CUST8404,Customer 1263,West,Tamil Nadu,Furniture,Sofa,6476.47,2107.78,4,0.1,UPI
100274,2025-12-03,CUST3430,Customer 374,South,Tamil Nadu,Electronics,Mobile,15558.64,947.35,6,0.2,Net Banking
100275,2025-11-24,CUST8408,Customer 2278,South,Karnataka,Office Supplies,Notebook,15292.62,1237.05,7,0.05,Net Banking
100276,2024-05-04,CUST7098,Customer 2812,North,Delhi,Electronics,Mobile,1091.87,117.7,7,0.05,Cash
100277,2024-03-07,CUST6432,Customer 502,North,Kerala,Electronics,Laptop,10288.64,2839.77,2,0.15,UPI
100278,2025-02-08,CUST6799,Customer 880,South,Tamil Nadu,Electronics,Printer,25058.26,6063.28,3,0.15,Cash
100279,2024-02-05,CUST9173,Customer 1688,West,Karnataka,Furniture,Table,30898.28,3595.38,5,0.2,UPI
100280,2024-05-20,CUST1319,Customer 1567,East,Kerala,Furniture,Desk,21252.12,2492.23,9,0.2,Net Banking
100281,2025-02-01,CUST1480,Customer 1151,North,Kerala,Furniture,Sofa,13886.57,2306.52,4,0.0,Cash
100282,2024-06-12,CUST4594,Customer 2359,West,Tamil Nadu,Office Supplies,Pen,5456.65,788.28,1,0.05,Card
100283,2025-08-29,CUST6761,Customer 2326,South,Delhi,Electronics,Mobile,16241.22,5063.6,1,0.1,Card
100284,2024-06-28,CUST4584,Customer 82,West,Karnataka,Furniture,Sofa,24776.6,2357.87,10,0.0,Cash
100285,2024-05-13,CUST1975,Customer 90,South,Delhi,Office Supplies,Pen,17367.57,5567.54,6,0.05,Card
100286,2024-03-15,CUST5944,Customer 1322,South,Maharashtra,Electronics,Monitor,18992.74,4097.2,6,0.15,Net Banking
100287,2025-10-26,CUST6846,Customer 915,South,Kerala,Office Supplies,Folder,16205.53,3844.95,10,0.2,Cash
100288,2024-05-10,CUST7415,Customer 2325,North,Maharashtra,Office Supplies,Paper,9296.56,3125.25,10,0.0,Cash
100289,2025-10-16,CUST4899,Customer 1421,East,Maharashtra,Office Supplies,Pen,28494.74,2720.5,2,0.15,UPI
100290,2025-04-02,CUST6742,Customer 1052,North,Gujarat,Office Supplies,Paper,1064.08,148.84,2,0.05,UPI
100291,2025-03-24,CUST7204,Customer 1439,West,Karnataka,Electronics,Printer,36762.93,11445.37,8,0.05,Net Banking
100292,2024-06-15,CUST5278,Customer 429,North,Tamil Nadu,Office Supplies,Pen,22838.73,3645.64,6,0.0,Card
100293,2024-03-17,CUST8909,Customer 2886,North,Kerala,Furniture,Table,27578.79,4722.78,10,0.0,Card
100294,2024-06-09,CUST7705,Customer 2856,East,Gujarat,Office Supplies,Folder,3151.01,379.69,4,0.1,Cash
100295,2024-04-08,CUST3516,Customer 224,East,Karnataka,Furniture,Table,2956.95,586.69,8,0.2,Net Banking
100296,2025-11-08,CUST4390,Customer 700,East,Karnataka,Electronics,Monitor,31442.0,3503.02,1,0.15,Net Banking
100297,2025-02-11,CUST7349,Customer 758,East,Kerala,Electronics,Monitor,23811.75,2133.7,9,0.1,Cash
100298,2024-02-15,CUST2009,Customer 620,North,Karnataka,Electronics,Printer,13533.15,1740.61,5,0.15,Cash
100299,2025-08-26,CUST7858,Customer 2194,West,Delhi,Office Supplies,Folder,11761.88,3611.08,9,0.0,Card
100300,2024-03-21,CUST3415,Customer 493,West,Maharashtra,Furniture,Sofa,20042.82,4320.58,9,0.0,Card
100301,2024-05-09,CUST4308,Customer 2570,South,Delhi,Electronics,Mobile,2612.46,906.09,7,0.0,Cash
100302,2024-03-30,CUST9514,Customer 1877,North,Gujarat,Furniture,Chair,19710.91,4071.38,5,0.15,Net Banking
100303,2024-06-02,CUST2730,Customer 2305,North,Tamil Nadu,Electronics,Printer,7835.89,1624.56,2,0.2,Cash
100304,2025-01-27,CUST3821,Customer 1129,West,Maharashtra,Furniture,Sofa,32911.99,7056.98,1,0.2,Net Banking
100305,2024-12-05,CUST7102,Customer 83,East,Tamil Nadu,Electronics,Printer,34680.43,9757.42,5,0.0,Cash
100306,2025-12-13,CUST6257,Customer 1104,West,Delhi,Furniture,Desk,34400.18,3742.19,8,0.05,UPI
100307,2024-08-04,CUST7126,Customer 231,South,Karnataka,Electronics,Printer,45714.92,11774.11,9,0.15,Cash
100308,2024-05-18,CUST3846,Customer 790,South,Karnataka,Office Supplies,Folder,39135.56,11248.33,1,0.2,Card
100309,2024-02-21,CUST9275,Customer 1626,North,Gujarat,Electronics,Printer,45942.54,6729.38,8,0.05,UPI
100310,2025-05-15,CUST6730,Customer 1411,South,Tamil Nadu,Electronics,Monitor,29905.16,9923.74,8,0.05,UPI
100311,2025-01-30,CUST4626,Customer 2652,South,Gujarat,Furniture,Chair,2957.73,770.65,4,0.2,Card
100312,2025-06-09,CUST3837,Customer 2463,North,Maharashtra,Furniture,Desk,1492.59,310.47,3,0.0,Cash
100313,2025-12-30,CUST6713,Customer 1881,East,Maharashtra,Office Supplies,Paper,48367.71,8678.51,7,0.1,Net Banking
100314,2025-08-21,CUST5631,Customer 1223,North,Kerala,Furniture,Desk,5564.45,1779.77,6,0.2,UPI
100315,2025-10-17,CUST4086,Customer 615,South,Karnataka,Furniture,Sofa,16594.28,2248.69,5,0.1,Net Banking
100316,2025-11-28,CUST5250,Customer 1715,West,Kerala,Office Supplies,Paper,7426.51,1908.3,5,0.0,UPI
100317,2024-12-17,CUST6873,Customer 2078,East,Maharashtra,Office Supplies,Pen,36464.22,9400.69,8,0.05,Card
100318,2025-04-27,CUST3999,Customer 2785,East,Gujarat,Furniture,Chair,6833.23,1782.11,9,0.1,UPI
100319,2024-08-16,CUST7089,Customer 1068,East,Kerala,Electronics,Monitor,37338.39,6665.93,6,0.1,UPI
100320,2025-10-11,CUST9199,Customer 491,West,Delhi,Furniture,Chair,29386.94,2034.41,4,0.2,Cash
100321,2024-06-03,CUST8496,Customer 587,East,Gujarat,Furniture,Chair,7299.58,1204.58,10,0.05,Card
100322,2024-12-06,CUST1077,Customer 1852,East,Maharashtra,Electronics,Printer,31736.12,4986.44,1,0.05,Card
100323,2025-05-16,CUST8035,Customer 1653,West,Kerala,Office Supplies,Pen,39367.94,4524.94,7,0.0,Net Banking
100324,2025-06-30,CUST9700,Customer 781,North,Gujarat,Electronics,Laptop,10371.01,3334.47,6,0.1,UPI
100325,2024-08-19,CUST7284,Customer 2062,East,Maharashtra,Office Supplies,Pen,34829.47,5198.82,2,0.1,UPI
100326,2024-10-24,CUST8105,Customer 2814,South,Tamil Nadu,Electronics,Monitor,23068.35,4867.88,6,0.2,Net Banking
100327,2024-06-17,CUST3149,Customer 866,North,Delhi,Furniture,Table,47430.18,2972.15,4,0.15,Card
100328,2025-12-29,CUST9761,Customer 2553,North,Delhi,Electronics,Monitor,32701.75,5928.89,5,0.0,UPI
100329,2025-10-31,CUST8279,Customer 1558,North,Delhi,Office Supplies,Notebook,41887.94,11151.93,7,0.0,Cash
100330,2024-07-29,CUST9524,Customer 1106,South,Kerala,Furniture,Table,34912.01,5631.36,2,0.0,UPI
100331,2024-10-16,CUST4272,Customer 1078,South,Tamil Nadu,Office Supplies,Notebook,6143.62,1317.13,10,0.0,Net Banking
100332,2024-02-10,CUST6416,Customer 961,North,Karnataka,Furniture,Table,27632.87,7137.99,8,0.05,UPI
100333,2024-06-01,CUST5192,Customer 2640,South,Kerala,Electronics,Printer,47497.58,3337.32,2,0.2,Cash
100334,2024-02-21,CUST6901,Customer 2773,East,Kerala,Furniture,Desk,5440.54,1678.5,5,0.05,UPI
100335,2024-01-10,CUST5395,Customer 381,East,Tamil Nadu,Electronics,Laptop,42673.94,6880.68,8,0.05,Card
100336,2025-02-13,CUST7909,Customer 2658,South,Karnataka,Electronics,Printer,48134.34,13989.82,8,0.1,Card
100337,2024-06-12,CUST8178,Customer 743,West,Tamil Nadu,Office Supplies,Notebook,5633.8,1015.9,10,0.2,UPI
100338,2025-05-09,CUST1753,Customer 260,East,Gujarat,Office Supplies,Pen,46059.7,14723.0,8,0.0,Cash
100339,2025-11-16,CUST2560,Customer 1773,South,Kerala,Electronics,Mobile,43720.61,8361.04,10,0.2,Cash
100340,2024-06-01,CUST1894,Customer 48,South,Delhi,Office Supplies,Folder,42032.13,12225.33,10,0.2,Net Banking
100341,2024-03-17,CUST1824,Customer 2077,South,Delhi,Furniture,Table,37695.79,4901.99,5,0.1,Net Banking
100342,2024-03-21,CUST8324,Customer 1295,North,Kerala,Furniture,Table,23225.18,3971.19,8,0.2,UPI
100343,2025-02-26,CUST5990,Customer 2083,South,Gujarat,Electronics,Printer,2273.68,113.79,2,0.2,Net Banking
100344,2024-02-25,CUST8751,Customer 2936,East,Gujarat,Furniture,Sofa,40921.14,6020.83,10,0.15,Net Banking
100345,2025-11-05,CUST9973,Customer 2139,East,Gujarat,Electronics,Laptop,11476.48,1846.42,5,0.1,UPI
100346,2025-05-19,CUST4209,Customer 769,North,Kerala,Electronics,Mobile,7452.23,643.72,10,0.15,Card
100347,2024-12-12,CUST3018,Customer 1846,West,Gujarat,Furniture,Table,5834.4,408.73,10,0.15,Card
100348,2025-06-27,CUST8912,Customer 2083,South,Gujarat,Furniture,Chair,36942.59,11176.36,10,0.2,Card
100349,2024-04-16,CUST9259,Customer 1576,West,Delhi,Office Supplies,Pen,19676.58,4204.17,6,0.2,Card
100350,2024-12-17,CUST7762,Customer 2468,East,Gujarat,Furniture,Desk,48539.34,13338.37,3,0.15,Cash
100351,2024-07-24,CUST3913,Customer 2064,East,Gujarat,Office Supplies,Pen,10880.78,2724.38,3,0.1,UPI
100352,2025-08-19,CUST5684,Customer 1731,North,Delhi,Furniture,Desk,28746.59,6886.12,9,0.15,UPI
100353,2024-05-28,CUST5695,Customer 2800,East,Maharashtra,Electronics,Printer,3126.72,418.9,3,0.0,UPI
100354,2024-07-27,CUST2679,Customer 2524,South,Gujarat,Office Supplies,Paper,37802.9,6685.23,8,0.0,Net Banking
100355,2025-12-10,CUST1881,Customer 54,East,Maharashtra,Electronics,Monitor,33392.43,5414.24,6,0.15,Net Banking
100356,2025-08-25,CUST5819,Customer 1839,South,Gujarat,Electronics,Monitor,27557.45,2839.7,4,0.2,UPI
100357,2025-06-10,CUST5329,Customer 533,South,Delhi,Electronics,Mobile,6408.01,1254.03,9,0.0,Cash
100358,2025-04-22,CUST1833,Customer 2562,East,Kerala,Electronics,Monitor,35629.62,2967.38,6,0.05,Cash
100359,2025-06-22,CUST3611,Customer 1704,West,Karnataka,Electronics,Monitor,11388.12,2426.39,9,0.05,Cash
100360,2025-11-10,CUST9691,Customer 1946,North,Karnataka,Electronics,Mobile,16928.23,2442.15,10,0.1,Cash
100361,2025-10-19,CUST6258,Customer 1563,North,Kerala,Furniture,Table,30878.2,3576.72,1,0.2,Cash
100362,2024-01-26,CUST8300,Customer 1994,North,Tamil Nadu,Office Supplies,Paper,45611.13,9298.44,9,0.1,Card
100363,2024-04-08,CUST4453,Customer 2746,South,Gujarat,Furniture,Chair,8786.04,1704.19,2,0.2,Net Banking
100364,2025-07-04,CUST3519,Customer 98,West,Gujarat,Electronics,Mobile,41523.06,9636.32,2,0.15,Cash
100365,2024-03-16,CUST4729,Customer 1060,West,Kerala,Electronics,Laptop,3186.27,687.22,10,0.1,Net Banking
100366,2025-03-19,CUST1096,Customer 2628,North,Gujarat,Office Supplies,Folder,16162.01,3867.42,9,0.15,UPI
100367,2025-01-01,CUST2417,Customer 1154,West,Kerala,Office Supplies,Notebook,46438.36,7349.14,5,0.0,Net Banking
100368,2025-04-30,CUST9941,Customer 1209,South,Tamil Nadu,Office Supplies,Notebook,8238.01,900.6,7,0.05,Cash
100369,2024-05-06,CUST9970,Customer 349,East,Maharashtra,Electronics,Mobile,2567.77,542.05,9,0.2,Cash
100370,2025-10-23,CUST5140,Customer 796,North,Maharashtra,Electronics,Printer,42647.21,4945.27,4,0.05,UPI
100371,2025-10-22,CUST2608,Customer 809,West,Tamil Nadu,Office Supplies,Folder,27708.4,6826.1,5,0.1,Cash
100372,2024-04-12,CUST8960,Customer 1846,East,Delhi,Electronics,Mobile,14614.29,4720.88,6,0.0,Cash
100373,2025-08-02,CUST1079,Customer 1283,South,Maharashtra,Office Supplies,Pen,28559.66,9248.7,3,0.1,Net Banking
100374,2024-05-17,CUST8296,Customer 1470,East,Kerala,Furniture,Sofa,34139.22,10311.04,8,0.1,UPI
100375,2024-10-14,CUST5312,Customer 2567,North,Gujarat,Electronics,Laptop,43006.33,13467.44,4,0.05,UPI
100376,2025-08-18,CUST5269,Customer 2227,West,Gujarat,Electronics,Laptop,29155.59,3132.63,1,0.2,Card
100377,2024-08-16,CUST3193,Customer 1904,North,Kerala,Furniture,Desk,44626.16,11066.0,5,0.2,Cash
100378,2025-11-09,CUST3299,Customer 1828,South,Maharashtra,Office Supplies,Notebook,12324.6,2892.88,9,0.2,Card
100379,2025-01-02,CUST7052,Customer 959,North,Gujarat,Office Supplies,Folder,2500.78,300.27,5,0.15,Card
100380,2025-02-01,CUST6309,Customer 423,East,Gujarat,Office Supplies,Paper,23748.87,7018.24,1,0.15,Cash
100381,2025-01-20,CUST9465,Customer 1031,West,Maharashtra,Office Supplies,Pen,32856.93,7349.22,2,0.1,Net Banking
100382,2025-05-13,CUST8207,Customer 679,South,Karnataka,Furniture,Sofa,39736.54,2057.61,3,0.2,Cash
100383,2024-07-10,CUST4773,Customer 1699,East,Gujarat,Electronics,Mobile,8289.19,2019.84,2,0.2,UPI
100384,2025-05-05,CUST1367,Customer 999,North,Maharashtra,Furniture,Desk,10929.85,2702.51,7,0.05,Card
100385,2025-08-09,CUST9464,Customer 1661,North,Gujarat,Electronics,Laptop,7769.82,1105.1,3,0.05,Cash
100386,2025-04-04,CUST4594,Customer 1683,South,Delhi,Electronics,Mobile,30523.03,8902.7,3,0.15,Card
100387,2024-06-20,CUST2127,Customer 942,West,Kerala,Office Supplies,Paper,36347.25,11414.31,10,0.1,Card
100388,2024-07-26,CUST2577,Customer 727,West,Delhi,Electronics,Laptop,26374.21,6192.12,3,0.2,UPI
100389,2024-04-05,CUST1019,Customer 2780,West,Delhi,Office Supplies,Notebook,24370.93,7702.09,9,0.05,Net Banking
100390,2025-12-15,CUST7246,Customer 1436,North,Kerala,Furniture,Chair,26725.92,8709.28,8,0.05,Card
100391,2024-08-26,CUST7695,Customer 1056,South,Karnataka,Furniture,Desk,45549.23,7127.63,9,0.0,UPI
100392,2025-06-16,CUST7698,Customer 1484,North,Maharashtra,Office Supplies,Notebook,856.11,221.05,6,0.05,Net Banking
100393,2024-09-24,CUST5514,Customer 2788,West,Maharashtra,Office Supplies,Paper,42821.36,8990.81,10,0.15,Net Banking
100394,2024-07-02,CUST6641,Customer 2890,West,Gujarat,Office Supplies,Folder,18825.54,3400.18,5,0.2,Card
100395,2024-08-23,CUST7562,Customer 1387,North,Maharashtra,Office Supplies,Notebook,22606.45,2251.04,9,0.05,Net Banking
100396,2024-04-03,CUST2444,Customer 263,East,Maharashtra,Office Supplies,Notebook,41251.15,12684.01,7,0.15,Cash
100397,2025-01-28,CUST5693,Customer 2915,North,Maharashtra,Electronics,Laptop,46568.91,10397.47,9,0.15,Net Banking
100398,2024-07-25,CUST9364,Customer 2113,South,Delhi,Furniture,Chair,42603.1,5420.04,1,0.2,Card
100399,2025-01-03,CUST5520,Customer 1637,East,Gujarat,Office Supplies,Notebook,12343.2,4238.96,2,0.0,Net Banking
100400,2025-06-14,CUST5661,Customer 2975,East,Tamil Nadu,Furniture,Table,1260.64,413.71,9,0.0,Cash
100401,2025-04-10,CUST7670,Customer 2074,North,Delhi,Electronics,Mobile,46520.84,2384.47,3,0.2,UPI
100402,2024-12-14,CUST5098,Customer 2844,West,Kerala,Office Supplies,Paper,47377.27,14606.96,9,0.2,Net Banking
100403,2025-04-14,CUST2904,Customer 1057,North,Kerala,Electronics,Monitor,34238.94,9680.93,8,0.2,Card
100404,2024-11-19,CUST5314,Customer 1017,East,Karnataka,Office Supplies,Pen,20915.09,4276.22,1,0.1,Net Banking
100405,2024-03-18,CUST4580,Customer 2350,East,Maharashtra,Office Supplies,Paper,27950.3,5622.76,6,0.05,Card
100406,2024-08-28,CUST5091,Customer 2534,East,Maharashtra,Furniture,Table,36903.74,4459.09,4,0.1,UPI
100407,2025-11-23,CUST1692,Customer 1976,East,Delhi,Electronics,Laptop,47811.09,10673.03,9,0.15,Cash
100408,2025-05-17,CUST3101,Customer 222,West,Kerala,Furniture,Sofa,9552.16,1200.44,4,0.2,UPI
100409,2025-02-07,CUST9490,Customer 1885,East,Gujarat,Office Supplies,Paper,43089.81,8443.14,2,0.05,UPI
100410,2025-01-23,CUST4066,Customer 2247,East,Maharashtra,Electronics,Mobile,29259.91,4758.62,5,0.1,Cash
100411,2025-01-09,CUST6981,Customer 1641,East,Kerala,Furniture,Sofa,9603.73,1098.13,6,0.15,Card
100412,2025-08-12,CUST8081,Customer 1561,South,Maharashtra,Office Supplies,Pen,34457.59,9462.75,4,0.0,Card
100413,2024-06-29,CUST9748,Customer 2952,East,Kerala,Furniture,Chair,21365.27,7292.0,9,0.05,Cash
100414,2025-02-11,CUST8807,Customer 2580,North,Kerala,Furniture,Chair,5399.25,478.97,5,0.05,Cash
100415,2025-01-03,CUST2986,Customer 1439,South,Delhi,Furniture,Sofa,28237.33,4459.18,7,0.1,Card
100416,2024-11-28,CUST2284,Customer 1561,East,Kerala,Furniture,Sofa,33823.05,9019.96,8,0.15,Card
100417,2025-03-07,CUST2296,Customer 664,East,Maharashtra,Electronics,Monitor,31748.03,5057.1,2,0.2,Cash
100418,2025-12-28,CUST6950,Customer 2405,West,Kerala,Furniture,Sofa,13739.88,1796.31,8,0.15,Card
100419,2024-05-08,CUST4450,Customer 684,West,Karnataka,Electronics,Laptop,36524.73,11648.4,2,0.1,UPI
100420,2025-07-15,CUST2702,Customer 1076,South,Karnataka,Electronics,Printer,3164.36,629.63,2,0.15,Net Banking
100421,2024-09-10,CUST9630,Customer 699,North,Karnataka,Furniture,Table,37010.86,8388.5,3,0.15,Cash
100422,2025-04-23,CUST8288,Customer 554,South,Delhi,Furniture,Desk,48761.59,14746.07,9,0.2,Net Banking
100423,2025-06-20,CUST8891,Customer 2211,South,Karnataka,Office Supplies,Folder,32169.43,4298.11,6,0.2,Net Banking
100424,2025-02-26,CUST3233,Customer 1409,East,Kerala,Furniture,Sofa,13360.45,906.51,9,0.1,UPI
100425,2025-05-03,CUST4788,Customer 30,East,Maharashtra,Office Supplies,Folder,15330.72,4184.53,10,0.15,Net Banking
100426,2025-02-08,CUST5308,Customer 325,West,Gujarat,Office Supplies,Folder,12869.86,3618.69,4,0.15,Card
100427,2024-10-18,CUST4080,Customer 281,South,Maharashtra,Office Supplies,Paper,32598.62,8748.76,7,0.2,Cash
100428,2025-09-24,CUST1317,Customer 624,North,Delhi,Electronics,Printer,22911.98,4189.2,6,0.2,UPI
100429,2024-10-15,CUST2477,Customer 618,North,Kerala,Electronics,Laptop,13825.16,3509.09,4,0.15,Card
100430,2024-11-15,CUST1519,Customer 1353,North,Maharashtra,Furniture,Desk,39393.4,12879.68,8,0.15,UPI
100431,2024-03-14,CUST7251,Customer 52,North,Gujarat,Furniture,Desk,27388.0,3406.85,5,0.05,Card
100432,2024-09-10,CUST9538,Customer 2728,South,Kerala,Furniture,Desk,37012.14,4951.43,2,0.0,Net Banking
100433,2024-11-26,CUST9534,Customer 501,East,Kerala,Office Supplies,Paper,8351.27,2347.34,9,0.0,Cash
